type,word,industry,added_at,added_by_run_id,pattern_tag
domain,Slideshow,photography_services,2026-08-31T00:43:39.246945+09:00,RUN-20260831-003853-KST,
domain,Export,photography_services,2026-08-31T00:43:39.246945+09:00,RUN-20260831-003853-KST,
domain,Testimonial,photography_services,2026-08-31T00:43:39.246945+09:00,RUN-20260831-003853-KST,
domain,Playlist,wedding_planning_services,2026-08-31T00:43:39.246945+09:00,RUN-20260831-003853-KST,
domain,Valve,pool_maintenance_services,2026-08-31T00:43:39.246945+09:00,RUN-20260831-003853-KST,
domain,Backyard,pool_maintenance_services,2026-08-31T00:43:39.246945+09:00,RUN-20260831-003853-KST,
function,Broadcast,,2026-08-31T00:43:39.246945+09:00,RUN-20260831-003853-KST,
function,Barcode,,2026-08-31T00:43:39.246945+09:00,RUN-20260831-003853-KST,
function,Waitlist,,2026-08-31T00:43:39.246945+09:00,RUN-20260831-003853-KST,
function,Appointment,,2026-08-31T00:43:39.246945+09:00,RUN-20260831-003853-KST,
function,Feedback,,2026-08-31T00:43:39.246945+09:00,RUN-20260831-003853-KST,
function,Invoice,,2026-08-31T00:43:39.246945+09:00,RUN-20260831-003853-KST,
domain,Motor,pool_maintenance_services,2026-08-31T02:23:18.044523+09:00,RUN-20260831-022212-KST,
domain,Gasket,pool_maintenance_services,2026-08-31T02:23:18.044523+09:00,RUN-20260831-022212-KST,
domain,Hose,pool_maintenance_services,2026-08-31T02:23:18.044523+09:00,RUN-20260831-022212-KST,
domain,Thumbnail,photography_services,2026-08-31T02:23:18.044523+09:00,RUN-20260831-022212-KST,
function,Renewal,,2026-08-31T02:23:18.044523+09:00,RUN-20260831-022212-KST,
function,Quote,,2026-08-31T02:23:18.044523+09:00,RUN-20260831-022212-KST,
function,Referral,,2026-08-31T02:23:18.044523+09:00,RUN-20260831-022212-KST,
function,Warranty,,2026-08-31T02:23:18.044523+09:00,RUN-20260831-022212-KST,
function,Deposit,,2026-08-31T02:23:18.044523+09:00,RUN-20260831-022212-KST,
function,Certification,,2026-08-31T02:23:18.044523+09:00,RUN-20260831-022212-KST,
domain,Chef,food_service,2026-08-31T03:01:41.507837+09:00,RUN-20260831-030014-KST,
domain,Kitchen,food_service,2026-08-31T03:01:41.507837+09:00,RUN-20260831-030014-KST,
domain,Freezer,food_service,2026-08-31T03:01:41.507837+09:00,RUN-20260831-030014-KST,
domain,Cooler,food_service,2026-08-31T03:01:41.507837+09:00,RUN-20260831-030014-KST,
domain,Server,food_service,2026-08-31T03:01:41.507837+09:00,RUN-20260831-030014-KST,
domain,Dine,food_service,2026-08-31T03:01:41.507837+09:00,RUN-20260831-030014-KST,
domain,Nanny,childcare,2026-08-31T03:01:41.507837+09:00,RUN-20260831-030014-KST,
domain,Formula,childcare,2026-08-31T03:01:41.507837+09:00,RUN-20260831-030014-KST,
domain,Chore,childcare,2026-08-31T03:01:41.507837+09:00,RUN-20260831-030014-KST,
function,Subscription,,2026-08-31T03:01:41.507837+09:00,RUN-20260831-030014-KST,
function,Prognosis,,2026-08-31T03:01:41.507837+09:00,RUN-20260831-030014-KST,
function,Nomination,,2026-08-31T03:01:41.507837+09:00,RUN-20260831-030014-KST,
function,Correction,,2026-08-31T03:01:41.507837+09:00,RUN-20260831-030014-KST,
function,Objection,,2026-08-31T03:01:41.507837+09:00,RUN-20260831-030014-KST,
function,Publication,,2026-08-31T03:01:41.507837+09:00,RUN-20260831-030014-KST,
domain,Walker,senior_care,2026-08-31T03:44:38.897527+09:00,RUN-20260831-034401-KST,
domain,Wheelchair,senior_care,2026-08-31T03:44:38.897527+09:00,RUN-20260831-034401-KST,
domain,Cane,senior_care,2026-08-31T03:44:38.897527+09:00,RUN-20260831-034401-KST,
domain,Mobility,senior_care,2026-08-31T03:44:38.897527+09:00,RUN-20260831-034401-KST,
domain,Waiter,food_service,2026-08-31T03:44:38.897527+09:00,RUN-20260831-034401-KST,
function,Revision,,2026-08-31T03:44:38.897527+09:00,RUN-20260831-034401-KST,
function,Refill,,2026-08-31T03:44:38.897527+09:00,RUN-20260831-034401-KST,
function,Payment,,2026-08-31T03:44:38.897527+09:00,RUN-20260831-034401-KST,
function,Inspection,,2026-08-31T03:44:38.897527+09:00,RUN-20260831-034401-KST,
function,Verification,,2026-08-31T03:44:38.897527+09:00,RUN-20260831-034401-KST,
function,Diagnosis,,2026-08-31T03:44:38.897527+09:00,RUN-20260831-034401-KST,
domain,Faucet,plumbing_services,2026-08-31T23:39:13.775697+09:00,QA-20260831-233534-KST,everyday_household_noun
domain,Pipe,plumbing_services,2026-08-31T23:39:13.775697+09:00,QA-20260831-233534-KST,everyday_household_noun
domain,Drain,plumbing_services,2026-08-31T23:39:13.775697+09:00,QA-20260831-233534-KST,everyday_household_noun
domain,Leak,plumbing_services,2026-08-31T23:39:13.775697+09:00,QA-20260831-233534-KST,everyday_household_noun
domain,Sink,plumbing_services,2026-08-31T23:39:13.775697+09:00,QA-20260831-233534-KST,everyday_household_noun
domain,Toilet,plumbing_services,2026-08-31T23:39:13.775697+09:00,QA-20260831-233534-KST,everyday_household_noun
domain,Clog,plumbing_services,2026-08-31T23:39:13.775697+09:00,QA-20260831-233534-KST,everyday_household_noun
domain,Sewer,plumbing_services,2026-08-31T23:39:13.775697+09:00,QA-20260831-233534-KST,everyday_household_noun
domain,Overflow,plumbing_services,2026-08-31T23:39:13.775697+09:00,QA-20260831-233534-KST,everyday_household_noun
domain,Wrench,plumbing_services,2026-08-31T23:39:13.775697+09:00,QA-20260831-233534-KST,everyday_household_noun
domain,Plunger,plumbing_services,2026-08-31T23:39:13.775697+09:00,QA-20260831-233534-KST,everyday_household_noun
domain,Washer,plumbing_services,2026-08-31T23:39:13.775697+09:00,QA-20260831-233534-KST,everyday_household_noun
domain,Fixture,plumbing_services,2026-08-31T23:39:13.775697+09:00,QA-20260831-233534-KST,everyday_household_noun
domain,Snake,plumbing_services,2026-08-31T23:39:13.775697+09:00,QA-20260831-233534-KST,everyday_household_noun
domain,Spigot,plumbing_services,2026-08-31T23:39:13.775697+09:00,QA-20260831-233534-KST,trade_insider_term
domain,Nozzle,plumbing_services,2026-08-31T23:39:13.775697+09:00,QA-20260831-233534-KST,trade_insider_term
domain,Cistern,plumbing_services,2026-08-31T23:39:13.775697+09:00,QA-20260831-233534-KST,trade_insider_term
domain,Drainpipe,plumbing_services,2026-08-31T23:39:13.775697+09:00,QA-20260831-233534-KST,trade_insider_term
domain,Softener,plumbing_services,2026-08-31T23:39:13.775697+09:00,QA-20260831-233534-KST,trade_insider_term
domain,Trap,plumbing_services,2026-08-31T23:39:13.775697+09:00,QA-20260831-233534-KST,trade_insider_term
domain,Backflow,plumbing_services,2026-08-31T23:39:13.775697+09:00,QA-20260831-233534-KST,trade_insider_term
domain,Coupling,plumbing_services,2026-08-31T23:39:13.775697+09:00,QA-20260831-233534-KST,trade_insider_term
domain,Grout,plumbing_services,2026-08-31T23:39:13.775697+09:00,QA-20260831-233534-KST,trade_insider_term
domain,Fitting,plumbing_services,2026-08-31T23:39:13.775697+09:00,QA-20260831-233534-KST,trade_insider_term
domain,Elbow,plumbing_services,2026-08-31T23:39:13.775697+09:00,QA-20260831-233534-KST,trade_insider_term
function,Mockup,,2026-08-31T23:39:13.775697+09:00,QA-20260831-233534-KST,visual_structure_document
function,Flowchart,,2026-08-31T23:39:13.775697+09:00,QA-20260831-233534-KST,visual_structure_document
function,Simulator,,2026-08-31T23:39:13.775697+09:00,QA-20260831-233534-KST,computation_tool
function,Predictor,,2026-08-31T23:39:13.775697+09:00,QA-20260831-233534-KST,computation_tool
function,Seal,,2026-08-31T23:39:13.775697+09:00,QA-20260831-233534-KST,concrete_identifiable_record
domain,Hotel,travel_tourism,2026-09-05T19:58:53.828933+09:00,RUN-20260905-195649-KST,everyday_travel_leisure_noun
domain,Resort,travel_tourism,2026-09-05T19:58:53.828933+09:00,RUN-20260905-195649-KST,everyday_travel_leisure_noun
domain,Cruise,travel_tourism,2026-09-05T19:58:53.828933+09:00,RUN-20260905-195649-KST,everyday_travel_leisure_noun
domain,Tour,travel_tourism,2026-09-05T19:58:53.828933+09:00,RUN-20260905-195649-KST,everyday_travel_leisure_noun
domain,Trip,travel_tourism,2026-09-05T19:58:53.828933+09:00,RUN-20260905-195649-KST,everyday_travel_leisure_noun
domain,Vacation,travel_tourism,2026-09-05T19:58:53.828933+09:00,RUN-20260905-195649-KST,everyday_travel_leisure_noun
domain,Luggage,travel_tourism,2026-09-05T19:58:53.828933+09:00,RUN-20260905-195649-KST,everyday_travel_leisure_noun
domain,Getaway,travel_tourism,2026-09-05T19:58:53.828933+09:00,RUN-20260905-195649-KST,everyday_travel_leisure_noun
domain,Landmark,travel_tourism,2026-09-05T19:58:53.828933+09:00,RUN-20260905-195649-KST,everyday_travel_leisure_noun
domain,Attraction,travel_tourism,2026-09-05T19:58:53.828933+09:00,RUN-20260905-195649-KST,everyday_travel_leisure_noun
domain,Sightseeing,travel_tourism,2026-09-05T19:58:53.828933+09:00,RUN-20260905-195649-KST,everyday_travel_leisure_noun
domain,Hostel,travel_tourism,2026-09-05T19:58:53.828933+09:00,RUN-20260905-195649-KST,everyday_travel_leisure_noun
domain,Excursion,travel_tourism,2026-09-05T19:58:53.828933+09:00,RUN-20260905-195649-KST,everyday_travel_leisure_noun
domain,Beach,travel_tourism,2026-09-05T19:58:53.828933+09:00,RUN-20260905-195649-KST,everyday_travel_leisure_noun
domain,Cabin,travel_tourism,2026-09-05T19:58:53.828933+09:00,RUN-20260905-195649-KST,everyday_travel_leisure_noun
domain,Campsite,travel_tourism,2026-09-05T19:58:53.828933+09:00,RUN-20260905-195649-KST,everyday_travel_leisure_noun
domain,Souvenir,travel_tourism,2026-09-05T19:58:53.828933+09:00,RUN-20260905-195649-KST,everyday_travel_leisure_noun
domain,Tourist,travel_tourism,2026-09-05T19:58:53.828933+09:00,RUN-20260905-195649-KST,everyday_travel_leisure_noun
domain,Traveler,travel_tourism,2026-09-05T19:58:53.828933+09:00,RUN-20260905-195649-KST,everyday_travel_leisure_noun
domain,Roadtrip,travel_tourism,2026-09-05T19:58:53.828933+09:00,RUN-20260905-195649-KST,everyday_travel_leisure_noun
function,Review,,2026-09-05T19:58:53.828933+09:00,RUN-20260905-195649-KST,searchable_content_format_noun
function,Recipe,,2026-09-05T19:58:53.828933+09:00,RUN-20260905-195649-KST,searchable_content_format_noun
function,Video,,2026-09-05T19:58:53.828933+09:00,RUN-20260905-195649-KST,searchable_content_format_noun
function,Diary,,2026-09-05T19:58:53.828933+09:00,RUN-20260905-195649-KST,searchable_content_format_noun
function,Refund,,2026-09-05T19:58:53.828933+09:00,RUN-20260905-195649-KST,everyday_money_transaction_noun
function,Expense,,2026-09-05T19:58:53.828933+09:00,RUN-20260905-195649-KST,everyday_money_transaction_noun
function,Newsletter,,2026-09-05T19:58:53.828933+09:00,RUN-20260905-195649-KST,outbound_communication_noun
function,Inventory,,2026-09-05T19:58:53.828933+09:00,RUN-20260905-195649-KST,operational_asset_noun
function,Claim,,2026-09-05T19:58:53.828933+09:00,RUN-20260905-195649-KST,claim_request_noun
function,Onboarding,,2026-09-05T19:58:53.828933+09:00,RUN-20260905-195649-KST,process_stage_noun
function,Checkin,,2026-09-05T19:58:53.828933+09:00,RUN-20260905-195649-KST,arrival_processing_noun
domain,Workout,healthcare,2026-09-06T02:31:18.747408+09:00,RUN-20260906-022120-KST,everyday_wellness_noun
domain,Stretch,healthcare,2026-09-06T02:31:18.747408+09:00,RUN-20260906-022120-KST,everyday_wellness_noun
domain,Hydration,healthcare,2026-09-06T02:31:18.747408+09:00,RUN-20260906-022120-KST,everyday_wellness_noun
domain,Posture,healthcare,2026-09-06T02:31:18.747408+09:00,RUN-20260906-022120-KST,everyday_wellness_noun
domain,Breathing,healthcare,2026-09-06T02:31:18.747408+09:00,RUN-20260906-022120-KST,everyday_wellness_noun
domain,Meditation,healthcare,2026-09-06T02:31:18.747408+09:00,RUN-20260906-022120-KST,everyday_wellness_noun
domain,Sleep,healthcare,2026-09-06T02:31:18.747408+09:00,RUN-20260906-022120-KST,everyday_wellness_noun
domain,Jogging,healthcare,2026-09-06T02:31:18.747408+09:00,RUN-20260906-022120-KST,everyday_wellness_noun
domain,Immunity,healthcare,2026-09-06T02:31:18.747408+09:00,RUN-20260906-022120-KST,everyday_wellness_noun
domain,Energy,healthcare,2026-09-06T02:31:18.747408+09:00,RUN-20260906-022120-KST,everyday_wellness_noun
domain,Suture,healthcare,2026-09-06T02:31:18.747408+09:00,RUN-20260906-022120-KST,trade_insider_term
domain,Catheter,healthcare,2026-09-06T02:31:18.747408+09:00,RUN-20260906-022120-KST,trade_insider_term
domain,Cannula,healthcare,2026-09-06T02:31:18.747408+09:00,RUN-20260906-022120-KST,trade_insider_term
domain,Comorbidity,healthcare,2026-09-06T02:31:18.747408+09:00,RUN-20260906-022120-KST,trade_insider_term
domain,Auscultation,healthcare,2026-09-06T02:31:18.747408+09:00,RUN-20260906-022120-KST,trade_insider_term
domain,Intubation,healthcare,2026-09-06T02:31:18.747408+09:00,RUN-20260906-022120-KST,trade_insider_term
domain,Otoscope,healthcare,2026-09-06T02:31:18.747408+09:00,RUN-20260906-022120-KST,trade_insider_term
domain,Speculum,healthcare,2026-09-06T02:31:18.747408+09:00,RUN-20260906-022120-KST,trade_insider_term
domain,Safari,travel_tourism,2026-09-06T02:31:18.747408+09:00,RUN-20260906-022120-KST,everyday_travel_leisure_noun
domain,Museum,travel_tourism,2026-09-06T02:31:18.747408+09:00,RUN-20260906-022120-KST,everyday_travel_leisure_noun
domain,Aquarium,travel_tourism,2026-09-06T02:31:18.747408+09:00,RUN-20260906-022120-KST,everyday_travel_leisure_noun
domain,Festival,travel_tourism,2026-09-06T02:31:18.747408+09:00,RUN-20260906-022120-KST,everyday_travel_leisure_noun
domain,Carnival,travel_tourism,2026-09-06T02:31:18.747408+09:00,RUN-20260906-022120-KST,everyday_travel_leisure_noun
domain,Picnic,travel_tourism,2026-09-06T02:31:18.747408+09:00,RUN-20260906-022120-KST,everyday_travel_leisure_noun
domain,Barbecue,travel_tourism,2026-09-06T02:31:18.747408+09:00,RUN-20260906-022120-KST,everyday_travel_leisure_noun
domain,Hiking,travel_tourism,2026-09-06T02:31:18.747408+09:00,RUN-20260906-022120-KST,everyday_travel_leisure_noun
domain,Surfing,travel_tourism,2026-09-06T02:31:18.747408+09:00,RUN-20260906-022120-KST,everyday_travel_leisure_noun
domain,Skiing,travel_tourism,2026-09-06T02:31:18.747408+09:00,RUN-20260906-022120-KST,everyday_travel_leisure_noun
domain,Casino,travel_tourism,2026-09-06T02:31:18.747408+09:00,RUN-20260906-022120-KST,everyday_travel_leisure_noun
domain,Vineyard,travel_tourism,2026-09-06T02:31:18.747408+09:00,RUN-20260906-022120-KST,everyday_travel_leisure_noun
domain,Furniture,cleaning_services,2026-09-06T02:31:18.747408+09:00,RUN-20260906-022120-KST,everyday_household_noun
domain,Kitchen,cleaning_services,2026-09-06T02:31:18.747408+09:00,RUN-20260906-022120-KST,everyday_household_noun
domain,Closet,cleaning_services,2026-09-06T02:31:18.747408+09:00,RUN-20260906-022120-KST,everyday_household_noun
domain,Mattress,cleaning_services,2026-09-06T02:31:18.747408+09:00,RUN-20260906-022120-KST,everyday_household_noun
domain,Curtain,cleaning_services,2026-09-06T02:31:18.747408+09:00,RUN-20260906-022120-KST,everyday_household_noun
domain,Wardrobe,cleaning_services,2026-09-06T02:31:18.747408+09:00,RUN-20260906-022120-KST,everyday_household_noun
domain,Sofa,cleaning_services,2026-09-06T02:31:18.747408+09:00,RUN-20260906-022120-KST,everyday_household_noun
domain,Dishwasher,cleaning_services,2026-09-06T02:31:18.747408+09:00,RUN-20260906-022120-KST,everyday_household_noun
function,Size,,2026-09-06T02:31:18.747408+09:00,RUN-20260906-022120-KST,dimension_measure_noun
function,Length,,2026-09-06T02:31:18.747408+09:00,RUN-20260906-022120-KST,dimension_measure_noun
function,Weight,,2026-09-06T02:31:18.747408+09:00,RUN-20260906-022120-KST,dimension_measure_noun
function,Distance,,2026-09-06T02:31:18.747408+09:00,RUN-20260906-022120-KST,dimension_measure_noun
function,Range,,2026-09-06T02:31:18.747408+09:00,RUN-20260906-022120-KST,range_band_noun
function,Limit,,2026-09-06T02:31:18.747408+09:00,RUN-20260906-022120-KST,range_band_noun
function,Type,,2026-09-06T02:31:18.747408+09:00,RUN-20260906-022120-KST,type_category_noun
function,Clock,,2026-09-06T02:31:18.747408+09:00,RUN-20260906-022120-KST,time_reference_noun
function,Time,,2026-09-06T02:31:18.747408+09:00,RUN-20260906-022120-KST,time_reference_noun
function,Speed,,2026-09-06T02:31:18.747408+09:00,RUN-20260906-022120-KST,performance_measure_noun
function,Depth,,2026-09-06T12:54:23.075074+09:00,RUN-20260906-124747-KST,dimension_measure_noun
function,Height,,2026-09-06T12:54:23.075074+09:00,RUN-20260906-124747-KST,dimension_measure_noun
function,Width,,2026-09-06T12:54:23.075074+09:00,RUN-20260906-124747-KST,dimension_measure_noun
function,Temperature,,2026-09-06T12:54:23.075074+09:00,RUN-20260906-124747-KST,dimension_measure_noun
function,Pressure,,2026-09-06T12:54:23.075074+09:00,RUN-20260906-124747-KST,dimension_measure_noun
function,Load,,2026-09-06T12:54:23.075074+09:00,RUN-20260906-124747-KST,capacity_rating_noun
function,Voltage,,2026-09-06T12:54:23.075074+09:00,RUN-20260906-124747-KST,device_rating_noun
function,Wattage,,2026-09-06T12:54:23.075074+09:00,RUN-20260906-124747-KST,device_rating_noun
function,Brightness,,2026-09-06T12:54:23.075074+09:00,RUN-20260906-124747-KST,device_rating_noun
function,Frequency,,2026-09-06T12:54:23.075074+09:00,RUN-20260906-124747-KST,dimension_measure_noun
function,Compatibility,,2026-09-06T12:54:23.075074+09:00,RUN-20260906-124747-KST,compatibility_support_noun
domain,Amortization,finance,2026-09-06T12:54:23.075074+09:00,RUN-20260906-124747-KST,trade_insider_term
domain,Paycheck,finance,2026-09-06T12:54:23.075074+09:00,RUN-20260906-124747-KST,everyday_money_transaction_noun
domain,Treadmill,fitness_wellness,2026-09-06T12:54:23.075074+09:00,RUN-20260906-124747-KST,everyday_wellness_noun
domain,Yoga,fitness_wellness,2026-09-06T12:54:23.075074+09:00,RUN-20260906-124747-KST,everyday_wellness_noun
domain,Dumbbell,fitness_wellness,2026-09-06T12:54:23.075074+09:00,RUN-20260906-124747-KST,everyday_wellness_noun
domain,Tractor,agriculture,2026-09-06T12:54:23.075074+09:00,RUN-20260906-124747-KST,operational_asset_noun
domain,Orchard,agriculture,2026-09-06T12:54:23.075074+09:00,RUN-20260906-124747-KST,everyday_household_noun
domain,Cremation,funeral_services,2026-09-06T12:54:23.075074+09:00,RUN-20260906-124747-KST,ceremony_memorial_noun
domain,Headstone,funeral_services,2026-09-06T12:54:23.075074+09:00,RUN-20260906-124747-KST,ceremony_memorial_noun
domain,Urn,funeral_services,2026-09-06T12:54:23.075074+09:00,RUN-20260906-124747-KST,ceremony_memorial_noun
domain,Marina,maritime_shipping,2026-09-06T12:54:23.075074+09:00,RUN-20260906-124747-KST,everyday_travel_leisure_noun
domain,Kayak,maritime_shipping,2026-09-06T12:54:23.075074+09:00,RUN-20260906-124747-KST,everyday_travel_leisure_noun
domain,Ferry,maritime_shipping,2026-09-06T12:54:23.075074+09:00,RUN-20260906-124747-KST,everyday_travel_leisure_noun
domain,Runway,aviation,2026-09-06T12:54:23.075074+09:00,RUN-20260906-124747-KST,everyday_travel_leisure_noun
domain,Hangar,aviation,2026-09-06T12:54:23.075074+09:00,RUN-20260906-124747-KST,operational_asset_noun
domain,Router,telecom,2026-09-06T12:54:23.075074+09:00,RUN-20260906-124747-KST,everyday_digital_life_noun
domain,Hotspot,telecom,2026-09-06T12:54:23.075074+09:00,RUN-20260906-124747-KST,everyday_digital_life_noun
domain,Smartphone,telecom,2026-09-06T12:54:23.075074+09:00,RUN-20260906-124747-KST,everyday_digital_life_noun
domain,Password,cybersecurity,2026-09-06T12:54:23.075074+09:00,RUN-20260906-124747-KST,everyday_digital_life_noun
domain,Phishing,cybersecurity,2026-09-06T12:54:23.075074+09:00,RUN-20260906-124747-KST,everyday_digital_life_noun
domain,Cloud,it_devops,2026-09-06T12:54:23.075074+09:00,RUN-20260906-124747-KST,everyday_digital_life_noun
domain,Database,it_devops,2026-09-06T12:54:23.075074+09:00,RUN-20260906-124747-KST,everyday_digital_life_noun
domain,Buffet,hospitality,2026-09-06T12:54:23.075074+09:00,RUN-20260906-124747-KST,everyday_travel_leisure_noun
domain,Donation,nonprofit,2026-09-06T12:54:23.075074+09:00,RUN-20260906-124747-KST,everyday_money_transaction_noun
domain,Drywall,construction,2026-09-06T12:54:23.075074+09:00,RUN-20260906-124747-KST,everyday_household_noun
domain,Cart,retail_ecommerce,2026-09-06T12:54:23.075074+09:00,RUN-20260906-124747-KST,everyday_household_noun
domain,Clearance,retail_ecommerce,2026-09-06T12:54:23.075074+09:00,RUN-20260906-124747-KST,everyday_money_transaction_noun
domain,Mosquito,pest_control,2026-09-06T12:54:23.075074+09:00,RUN-20260906-124747-KST,everyday_household_noun
domain,Rodent,pest_control,2026-09-06T12:54:23.075074+09:00,RUN-20260906-124747-KST,everyday_household_noun
domain,Mulch,landscaping,2026-09-06T12:54:23.075074+09:00,RUN-20260906-124747-KST,everyday_household_noun
domain,Stain,laundry_dry_cleaning,2026-09-06T12:54:23.075074+09:00,RUN-20260906-124747-KST,everyday_household_noun
domain,Quarry,mining,2026-09-06T12:54:23.075074+09:00,RUN-20260906-124747-KST,operational_asset_noun
domain,Welding,manufacturing,2026-09-06T12:54:23.075074+09:00,RUN-20260906-124747-KST,process_stage_noun
domain,Prototype,manufacturing,2026-09-06T12:54:23.075074+09:00,RUN-20260906-124747-KST,operational_asset_noun
domain,Carpool,transportation,2026-09-06T12:54:23.075074+09:00,RUN-20260906-124747-KST,everyday_travel_leisure_noun
domain,Commute,transportation,2026-09-06T12:54:23.075074+09:00,RUN-20260906-124747-KST,everyday_travel_leisure_noun
function,Capacity,,2026-09-08T00:09:42.277790+09:00,RUN-20260908-000042-KST,dimension_measure_noun
function,Usage,,2026-09-08T00:09:42.277790+09:00,RUN-20260908-000042-KST,performance_measure_noun
function,Condition,,2026-09-08T00:09:42.277790+09:00,RUN-20260908-000042-KST,type_category_noun
function,Humidity,,2026-09-08T00:09:42.277790+09:00,RUN-20260908-000042-KST,dimension_measure_noun
function,Episode,,2026-09-08T00:09:42.277790+09:00,RUN-20260908-000042-KST,searchable_content_format_noun
function,Cycle,,2026-09-08T00:09:42.277790+09:00,RUN-20260908-000042-KST,time_reference_noun
function,Breakdown,,2026-09-08T00:09:42.277790+09:00,RUN-20260908-000042-KST,detail_breakdown_noun
function,Sensor,,2026-09-08T00:09:42.277790+09:00,RUN-20260908-000042-KST,physical_measuring_device_noun
function,Reception,,2026-09-08T00:09:42.277790+09:00,RUN-20260908-000042-KST,concrete_place_noun
function,Followup,,2026-09-08T00:09:42.277790+09:00,RUN-20260908-000042-KST,outbound_communication_noun
function,Approval,,2026-09-08T00:09:42.277790+09:00,RUN-20260908-000042-KST,workflow_approval_noun
function,Matrix,,2026-09-08T00:09:42.277790+09:00,RUN-20260908-000042-KST,abstract_schema_term
domain,Credit,finance,2026-09-08T00:09:42.277790+09:00,RUN-20260908-000042-KST,consumer_banking_noun
domain,Debit,finance,2026-09-08T00:09:42.277790+09:00,RUN-20260908-000042-KST,consumer_banking_noun
domain,Savings,finance,2026-09-08T00:09:42.277790+09:00,RUN-20260908-000042-KST,consumer_banking_noun
domain,Withdrawal,finance,2026-09-08T00:09:42.277790+09:00,RUN-20260908-000042-KST,consumer_banking_noun
domain,Remittance,finance,2026-09-08T00:09:42.277790+09:00,RUN-20260908-000042-KST,consumer_banking_noun
domain,Wire,finance,2026-09-08T00:09:42.277790+09:00,RUN-20260908-000042-KST,consumer_banking_noun
domain,Trading,finance,2026-09-08T00:09:42.277790+09:00,RUN-20260908-000042-KST,consumer_banking_noun
domain,Stock,finance,2026-09-08T00:09:42.277790+09:00,RUN-20260908-000042-KST,consumer_banking_noun
domain,Portfolio,finance,2026-09-08T00:09:42.277790+09:00,RUN-20260908-000042-KST,consumer_banking_noun
domain,Bond,finance,2026-09-08T00:09:42.277790+09:00,RUN-20260908-000042-KST,consumer_banking_noun
domain,Insurance,finance,2026-09-08T00:09:42.277790+09:00,RUN-20260908-000042-KST,consumer_banking_noun
domain,Mortgage,finance,2026-09-08T00:09:42.277790+09:00,RUN-20260908-000042-KST,consumer_banking_noun
domain,Installment,finance,2026-09-08T00:09:42.277790+09:00,RUN-20260908-000042-KST,consumer_banking_noun
domain,Foreclosure,finance,2026-09-08T00:09:42.277790+09:00,RUN-20260908-000042-KST,consumer_banking_noun
domain,Bankruptcy,finance,2026-09-08T00:09:42.277790+09:00,RUN-20260908-000042-KST,consumer_banking_noun
domain,Inheritance,finance,2026-09-08T00:09:42.277790+09:00,RUN-20260908-000042-KST,consumer_banking_noun
domain,Creditor,finance,2026-09-08T00:09:42.277790+09:00,RUN-20260908-000042-KST,consumer_banking_noun
domain,Debtor,finance,2026-09-08T00:09:42.277790+09:00,RUN-20260908-000042-KST,consumer_banking_noun
domain,Payee,finance,2026-09-08T00:09:42.277790+09:00,RUN-20260908-000042-KST,consumer_banking_noun
domain,Insolvency,finance,2026-09-08T00:09:42.277790+09:00,RUN-20260908-000042-KST,consumer_banking_noun
domain,Trust,finance,2026-09-08T00:09:42.277790+09:00,RUN-20260908-000042-KST,consumer_banking_noun
domain,Wealth,finance,2026-09-08T00:09:42.277790+09:00,RUN-20260908-000042-KST,consumer_banking_noun
domain,Remodel,construction,2026-09-08T00:09:42.277790+09:00,RUN-20260908-000042-KST,home_improvement_trade_noun
domain,Electrical,construction,2026-09-08T00:09:42.277790+09:00,RUN-20260908-000042-KST,home_improvement_trade_noun
domain,Plumbing,construction,2026-09-08T00:09:42.277790+09:00,RUN-20260908-000042-KST,home_improvement_trade_noun
domain,Roofing,construction,2026-09-08T00:09:42.277790+09:00,RUN-20260908-000042-KST,home_improvement_trade_noun
domain,Flooring,construction,2026-09-08T00:09:42.277790+09:00,RUN-20260908-000042-KST,home_improvement_trade_noun
domain,Painting,construction,2026-09-08T00:09:42.277790+09:00,RUN-20260908-000042-KST,home_improvement_trade_noun
domain,Siding,construction,2026-09-08T00:09:42.277790+09:00,RUN-20260908-000042-KST,home_improvement_trade_noun
domain,Gutter,construction,2026-09-08T00:09:42.277790+09:00,RUN-20260908-000042-KST,home_improvement_trade_noun
domain,Foundation,construction,2026-09-08T00:09:42.277790+09:00,RUN-20260908-000042-KST,home_improvement_trade_noun
domain,Framing,construction,2026-09-08T00:09:42.277790+09:00,RUN-20260908-000042-KST,home_improvement_trade_noun
domain,Concrete,construction,2026-09-08T00:09:42.277790+09:00,RUN-20260908-000042-KST,home_improvement_trade_noun
domain,Demolition,construction,2026-09-08T00:09:42.277790+09:00,RUN-20260908-000042-KST,home_improvement_trade_noun
domain,Excavation,construction,2026-09-08T00:09:42.277790+09:00,RUN-20260908-000042-KST,home_improvement_trade_noun
domain,Paving,construction,2026-09-08T00:09:42.277790+09:00,RUN-20260908-000042-KST,home_improvement_trade_noun
domain,Insulation,construction,2026-09-08T00:09:42.277790+09:00,RUN-20260908-000042-KST,home_improvement_trade_noun
domain,Waterproofing,construction,2026-09-08T00:09:42.277790+09:00,RUN-20260908-000042-KST,home_improvement_trade_noun
domain,Deck,construction,2026-09-08T00:09:42.277790+09:00,RUN-20260908-000042-KST,home_improvement_trade_noun
domain,Patio,construction,2026-09-08T00:09:42.277790+09:00,RUN-20260908-000042-KST,home_improvement_trade_noun
